1 ; Turkey Burritos ; tortillas piled high with turkey chili \ dish in Mexican and Tex-Mex cuisine that consists of a flour tortilla with various other ingredients \ wrapped into a closed-ended cylinder that can be picked up \ medium spicy ; Mexican ; 454 grams JENNIE-O Lean Ground Turkey \ 128 grams Salsa \ 8 Flour tortillas \ 80 grams Chopped onion \ Cheese \ Salsa \ 57 grams Shredded cheddar cheese (divided) \ 425 grams HORMEL Turkey Chili No Beans \ 1 Green bell pepper (chopped) ; 1 : Cook turkey as specifed on the package. Always cook to well done, 165F as measured by a meat thermometer. Add onion and bell pepper. 2 : Stir in chili and salsa. Bring to a boil. Reduce heat. Cook 7 minutes or until thoroughly heated. Spoon turkey mixture down center of each tortilla. Top with cheese. Fold up tortilla to enclose mixture. 3 : Top with queso, pico de gallo and avocado, if desired. ; 30min ; https://images.media-allrecipes.com/userphotos/250x250/710781.jpg
88 ; Honey Teriyaki Hot Wings ; Sweet and spicy wings baked to crisp perfection \ sticky, slightly sweet, and perfect as an appetizer or main dish \ crispy baked chicken wings smeared with seet and salty homemade honey teriyaki sauce ; Asian ; 3-4 pounds chicken wings \ 1 tablespoon corn starch \ 1 1/3 cups soy sauce \ 1/3 cup Mirin rice cooking wine \ 1/2 cup honey \ 3 cloves garlic, minced \ 1 tablespoon freshly grated ginger \ 2-3 tablespoons Sriracha, optional ; 1 : Preheat oven to 375 degrees F. Lightly oil a 9×13 baking dish or coat with nonstick spray. 2 : In a small bowl, whisk together cornstarch and 1 tablespoon water. In a large glass measuring cup or another bowl, whisk together soy sauce, Mirin, honey, garlic, ginger, Sriracha and cornstarch mixture. 3 : Arrange wings in a single layer onto prepared baking dish. Pour the sauce evenly over the wings. 4 : Place into oven and bake for 45-50 minutes, using metal tongs to turn at halftime. Then broil for 2-3 minutes, or until the wings are slightly charred. 5 : Let cool for 10 minutes before serving. ; 55min ; https://s23209.pcdn.co/wp-content/uploads/2012/07/IMG_4388-copy-360x360.jpg
89 ; Pork Belly Sliders ; with homemade pickled daikon and carrots along with green onion mayonnaise \ with BBQ, salmon or even a simple cheeseburger \ perfect bite of sweet, salty, spicy and crispy \ topped with freshly shredded red and green cabbage and drizzled with a little sriracha honey mayonnaise ; Asian ; 1/4 cup hoisin sauce \ 1 1/2 tablespoons soy sauce \ 1 1/2 tablespoons honey \ 2 teaspoons rice wine vinegar \ 1 teaspoon sesame oil \ Freshly ground black pepper, to tast \ 1 pound thinly sliced pork belly \ 2 tablespoons olive oil \ 16 split slider buns, toasted, for serving \  1/2 seedless cucumber, thinly sliced, for serving \ FOR THE PICKLED DAIKON AND CARROTS \ 1 cup peeled and julienned carrot \ 1 cup peeled and julienned daikon radish \ 1/2 cup sugar \ 1/2 cup rice wine vinegar \ FOR THE GREEN ONION MAYONNAISE \ 1/4 cup mayonnaise \ 2 green onions, thinly sliced 1 garlic clove, minced ; 1 : To make the pickled daikon and carrots, combine the carrot and daikon radish in a mason jar. In a small pot, whisk together the sugar, vinegar and 1/3 cup water. Bring to a simmer until sugar dissolves, let cool for 10 minutes. Pour the sugar mixture into the mason jar. Cover and place in the refrigerator for at least one hour. 2 : To make the marinade, whisk together the hoisin sauce, soy sauce, honey, vinegar, sesame oil and pepper, to taste. Add the pork belly and gently toss to combine. Cover and place in the refrigerator for at least 30 minutes. 3 : Heat 2 tablespoons olive oil in a cast-iron skillet. Add the pork belly and cook until crisp and browned, about 4-5 minutes. set aside. 4 : To make the green onion mayonnaise, combine the mayonnaise, green onions and garlic in a small bowl. 5 : Serve pork belly on rolls with pickled daikon and carrots, cucumber and green onion mayonnaise. ; 15min ; https://s23209.pcdn.co/wp-content/uploads/2012/07/IMG_3684-360x360.jpg
90 ; Sweet And Sour Stir-Fried Chicken ; A quick and easy Chinese dish you can make right at home \ so much healthier than take-out \ sweet and sour sauce but not tooth-achingly sweet \ deep fried version of Sweet and Sour Chicken ; Asian ; 1 pound boneless, skinless chicken breasts, cut into 1-inch cubes \ 2 teaspoons soy sauce \ 2 teaspoons dry vermouth or sherry \ 4 teaspoons canola oil, divided \ 2 small red onions, cut into 1/2-inch wedges \ 2 cups pineapple chunks \ 3 cloves garlic, minced \ 1 tablespoon grated fresh ginger \ 3 scallions, finely chopped, white and green parts divided \ Sriracha, for serving ; 1 : To make the sauce, whisk together the red wine vinegar, pineapple juice or orange juice, sugar, ketchup, cornstarch and salt in a small bowl, set aside. 2 : In a medium bowl, combine the chicken, soy sauce and vermouth or sherry. 3 : Heat 2 teaspoons canola oil in a large skillet over medium high heat. Add the chicken mixture and cook, turning occasionally, until browned on all sides, about 8-10 minutes. Transfer to a plate. 4 : Add remaining 2 teaspoons canola oil to the skillet. Add the onions and cook, stirring frequently, until lightly browned, about 2 minutes. Stir in the pineapple until heated through, about 1 minute. Add the garlic, ginger and scallion whites and cook, stirring constantly, until fragrant, about 1 minute. Add the chicken, along with any juices, and scallion greens and cook, stirring frequently, until heated through, about 2 minutes. Stir in the sauce mixture. Bring to a boil, reduce heat and simmer until thickened, about 1-2 minutes. 5 : Serve immediately over rice with Sriracha, if desired. ; 15min ; http://media.tumblr.com/tumblr_m69anfHFY21qhhgsz.jpg
91 ; Pinoy Spaghetti ; take on an Italian classic dish \ made with banana catsup and hot dogs \ Filipino spaghetti with banana sauce ; Asian ; 1 pound spaghetti \ 1 tablespoon olive oil \ 5 cloves garlic, minced \ 1 red onion, chopped \ 2 pounds ground beef \ 1 (16-ounce) package hot dogs, sliced \ 1 cup banana ketchup \ 1/2 cup tomato paste \ 1 cup beef stock \ 3 tablespoons all-purpose flour, dissolved in 1 cup water \ 1/4 cup sugar \ Kosher salt and freshly ground black pepper, to taste ; 1 : In a large pot of boiling salted water, cook pasta according to package instructions, drain well. 2 : Heat olive oil in a Dutch oven or large pot over medium high heat. Add the garlic and onion and cook, stirring occasionally, until the onions become translucent, about 5 minutes. 3 : Add the beef and cook until browned, about 5-10 minutes, making sure to crumble the beef as it cooks. 4 : Stir in the hot dogs, banana ketchup, tomato paste, beef stock, dissolved flour and 1 cup water. 5 : Reduce heat to low, simmer, stirring occasionally, until sauce has thickened, about 15 minutes. 6 : Season with sugar, salt and pepper, to taste. Simmer for an additional 5 minutes. 7 : Serve immediately. ; 45min ; http://media.tumblr.com/tumblr_m5qm28vEB21qhhgsz.jpg
92 ; Pancetta Fried Rice ; A quick and easy weeknight meal \ can substitute your favorite kind of protein \ grease from frying the pancetta carries depth of flavor ; Asian ; 2 tablespoons olive oil, divided \ 4 ounces pancetta, diced \ 2 cloves garlic, minced \ 1 small onion, diced \ 1/2 cup frozen corn \ 1/2 cup frozen peas \ 2 carrots, peeled and grated \ 1 tablespoon grated fresh ginger \ 3 cups cooked rice \ 3 tablespoons soy sauce \ 2 green onions, sliced \ 4 fried eggs, for serving \ Sriracha, for serving ; 1 : Heat 1 tablespoon olive oil in a large skillet or wok over medium high heat. Add the pancetta and cook, stirring occasionally, until brown and crispy, about 8 minutes. Transfer to a paper towel-lined plate. 2 : Add the garlic to the pan and saute until fragrant, about 1 minute. 3 : Add the onion and cook, stirring often, until tender, about 4-5 minutes. 4 : Add the corn, peas and carrots. Cook, stirring constantly, until heated through, about 1-2 minutes. 5 : Stir in the grated ginger. 6 : Add the rice and soy sauce and gently toss to combine. Cook, stirring constantly, until heated through, about 2 minutes. 7 : Stir in the green onions and pancetta. 8 : Serve immediately, topped with a fried egg and drizzled with Sriracha, if desired. ; 15min ; http://media.tumblr.com/tumblr_m5jes1RCZz1qhhgsz.jpg
93 ; Teriyaki Salmon With Sriracha Cream Sauce ; Fresh salmon marinated and baked in a homemade teriyaki sauce and topped with a sriracha cream sauce \ An easy salmon dish with homemade teriyaki sauce and a Sriracha cream sauce \ sweet with the spicy ; Japanese ; 1 tablespoon cornstarch \ 1/4 cup reduced sodium soy sauce \ 1/4 cup brown sugar, packed \ 1/2 teaspoon ground ginger \ 1/4 teaspoon garlic powder \ 2 tablespoons honey \ 4 (5-ounce) salmon fillets \ FOR THE SRIRACHA CREAM SAUCE \ 1/2 cup mayonnaise \ 2-3 tablespoons Sriracha* \ 1 1/2 tablespoons sweetened condensed milk ; 1 : To make the Sriracha cream sauce, whisk together mayonnaise, 2 tablespoons Sriracha and condensed milk in a small bowl, set aside. 2 : In a small bowl, whisk together cornstarch and 1/4 cup water, set aside. 3 : In a small saucepan over medium heat, add soy sauce, brown sugar, ginger, garlic powder, honey and 1 cup water. bring to a simmer. Stir in cornstarch mixture until thickened enough to coat the back of a spoon, about 2 minutes, let cool to room temperature. 4 : In a gallon size Ziploc bag or large bowl, combine teriyaki marinade and salmon filets, marinate for at least 30 minutes to overnight, turning the bag occasionally. 5 : Preheat oven to 400 degrees F. Lightly coat an 8×8 baking dish with nonstick spray. 6 : Place salmon filets along with the marinade into the prepared baking dish and bake until the fish flakes easily with a fork, about 20 minutes. 7 : Serve salmon immediately with Sriracha cream sauce. ; 30min ; https://s23209.pcdn.co/wp-content/uploads/2012/05/IMG_13121-360x360.jpg
94 ; Asian Quinoa salad ; An Asian-inspired vegetarian salad made with quinoa, cabbage, edamame, and a spicy sweet dressing \ filled with colorful vegetables and finished with a simple Asian dressing \ great for lunch or dinner and can be made in advance ; Asian ; 1/2 cup quinoa \ 1/4 cup shredded red cabbage \ 1/4 cup diced red bell pepper \ 1/4 cup grated carrots \ 1/4 cup corn kernels \ 1 green onion, thinly sliced \ 1 avocado, halved, seeded, peeled and diced \ 1/4 cup chow mein noodles, for serving \ 6 tablespoons rice vinegar \ 1 clove garlic, pressed \ 1 tablespoon sesame oil \ 1 tablespoon sugar \ 1 teaspoon soy sauce \ 1 teaspoon grated ginger ; 1 : To make the vinaigrette, whisk together rice wine vinegar, garlic, sesame oil, sugar, ginger and soy sauce in a small bowl. set aside. 2 : In a medium saucepan, cook quinoa according to package instructions. 3 : In a large bowl, combine quinoa, cabbage, bell pepper, carrots, corn, green onion and avocado. Stir in sesame vinaigrette. 4 : Serve immediately, topped with chow mein noodles, if desired. ; 15min ; https://s23209.pcdn.co/wp-content/uploads/2013/10/IMG_4345edit1-360x360.jpg
95 ; Slow Cooker Corn Chowder ; fresh vegetables, chunks of tender potato, and smoky bacon add so much flavor while the creamy corn base adds a touch of sweetness to this delicious corn chowder \ Fresh corn kernels, bacon, potato, stock, garlic, thyme \ topped with crisp bacon bits and chives ; American ; 4 slices bacon, diced \ 6 ears yellow corn, kernels removed (about 5-6 cups) \ 1 russet potato, peeled and diced \ 2 slices bacon \ 1 onion, diced \ 3 cloves garlic, minced \ 4 sprigs fresh thyme \ 6 cups chicken stock \ Kosher salt and freshly ground black pepper, to taste \ 1 cup heavy cream \  2 tablespoons chopped fresh chives ; 1 : Heat a large skillet over medium high heat. Add diced bacon and cook until brown and crispy, about 6-8 minutes. Drain excess fat, transfer bacon to a paper towel-lined plate. Set aside. 2 : Place corn, potato, bacon slices, onion, garlic and thyme into a 6-qt slow cooker. Stir in chicken stock, season with salt and pepper, to taste. 3 : Cover and cook on low heat for 7-8 hours or high heat for 3-4 hours. Remove thyme sprigs and bacon. 4 : Puree with an immersion blender until desired consistency is reached. Stir in heavy cream, season with salt and pepper, to taste. 5 : Serve immediately, sprinkled with bacon and garnished with chives, if desired. ; 8hr ; https://s23209.pcdn.co/wp-content/uploads/2019/05/Slow-Cooker-Corn-ChowderIMG_9513-360x360.jpg
96 ; Asian Style Nachos ; loaded with leftover chicken teriyaki, fresh pineapple and spicy Sriracha \ crispy baked wonton chips layered with Asian flavored ground chicken, pungent red onions, spicy jalapenos, two types of cheeses and finished with a silky smooth spicy peanut sauce \ layered with all kinds of Asian-inspired goodness ; Japanese ; 4-5 cups tortilla chips \ 1 cup leftover chicken teriyaki \ 1 avocado, halved, seeded, peeled and diced \ \1/3 cup diced pineapple \ 1 cup shredded sharp cheddar \ 1/2 cup shredded mozzarella \ 2 green onions, thinly sliced \ Sesame seeds, for garnish \ Sriracha, for drizzling \ Teriyaki sauce, for drizzling ; 1 : Preheat oven to 375 degrees F. Lightly coat an 8×8 baking dish with nonstick spray. 2 : Spread tortilla chips into the prepared baking dish. Top with chicken teriyaki, avocado, pineapple and cheeses. 3 : Place into oven and bake until cheeses have melted, about 10 minutes. 4 : Serve immediately, garnished with sesame seeds, Sriracha and teriyaki sauce, if desired. ; 20min ; https://s23209.pcdn.co/wp-content/uploads/2013/10/IMG_2879edit-copy.jpg
97 ; Tofu soba noodles ; noodles get silky and glazy and become a perfect complement to the crispy tofu and pickled cucumbers \ quick and easy vegetarian noodle dish – perfect for those busy weeknights \ quick, easy and tasty ; Asian ; 1 pound soba \ 1/4 cup rice vinegar \ 2 tablespoons soy sauce \ 1 tablespoon sesame oil \ 2 teaspoons brown sugar \ 1 teaspoon sesame seeds \ 1 tablespoon vegetable oil \ 1 (14-ounce) package firm tofu, cubed \ 2 cups shredded cabbage \ 1 clove garlic, pressed \ 1 teaspoon freshly grated ginger \ 2 green onions, thinly sliced \ Crushed peanuts, for serving \ Sriracha, for serving ; 1 : In a large pot of boiling water, cook noodles according to package instructions. Rinse under cold water and drain. set aside. 2 : In a small bowl, whisk together rice vinegar, soy sauce, sesame oil, brown sugar and sesame seeds, set aside. 3 : Heat vegetable oil in a large skillet over medium high heat. Add tofu and cook until golden brown, about 3-4 minutes, set aside. Add cabbage, garlic and ginger to the skillet and cook, stirring frequently, until tender, about 1-2 minutes. 4 :In a large bowl, combine noodles, rice wine vinegar mixture, tofu, cabbage and green onions. 5 : Serve immediately, garnished with peanuts and Sriracha, if desired. ; 15min ; https://s23209.pcdn.co/wp-content/uploads/2013/09/IMG_2525edit-360x360.jpg
98 ; Honey Walnut Shrimp ; crispy battered shrimp tossed in creamy sauce topped with sugar coated walnuts \ Hong Kong Style Chinese recipe \ crispy battered shrimp tossed in creamy sauce topped with sugar coated walnuts ; Chinese ; 1 cup vegetable oil \ 1/2 cup sugar \ 1/2 cup walnut halves \ 3 tablespoons mayonnaise \ 1 1/2 teaspoons honey \ 1 1/2 teaspoons condensed milk \ 1 pound medium shrimp, peeled and deveined \ Kosher salt and freshly ground black pepper, to taste \ 1 large egg, beaten \ 1/2 cup cornstarch ; 1 : Heat vegetable oil in a large skillet over medium high heat. 2 : Heat 1/2 cup water in a small saucepan over medium heat and bring to a boil. Add sugar and stir, constantly, until golden and thickened. Add walnuts and gently toss to combine. Transfer to a parchment paper-lined plate. 3 : In a small bowl, whisk together mayonnaise, honey and condensed milk, set aside. 4 : Season shrimp with salt and pepper, to taste. 5 : Working one at a time, dip the shrimp into the egg, then dredge in the cornstarch, pressing to coat. 6 : Working in batches, add the shrimp to the skillet, 8-10 at a time, and fry until evenly golden brown and crispy, about 1-2 minutes on each side. Transfer to a paper towel-lined plate. 7 : In a large bowl, combine shrimp and honey mixture. 8 : Serve immediately, topped with walnuts. ; 15min ; https://s23209.pcdn.co/wp-content/uploads/2013/07/Honey-Walnut-ShrimpIMG_1377-360x360.jpg
99 ; Thai Red Curry Soup ; a Thai-style curry made with red bird's eye chili and boiled in coconut milk with meat, shrimp or tofu in the red curry paste \ quick and easy soup \ perfect kind of comfort food on a cold winter night \ goes together quickly when the chicken is already roasted and carved ; Thai ; 3 tablespoons red curry paste \ 1 (13.5-ounce) can coconut milk \ 2 cups vegetable stock \ 1 tablespoon fish sauce \  1 (12-ounce) package firm tofu, cubed \ 3 ounces shiitake mushrooms, thinly sliced \ 1/2 cup bean sprouts \ 1 red chili pepper, thinly sliced, plus more for garnish \ 4 ounces vermicelli noodles \ 2 cups baby spinach \ 1/4 cup chopped fresh cilantro leaves, plus more for garnish \ Juice of 1/2 lime \ Kosher salt, to taste \ Red kamaboko (steamed fish cake), thinly sliced, for garnish ; 1 : Heat a large stockpot or Dutch oven over medium heat. Add red curry paste and coconut milk, whisking to combine. Bring to a boil and stir in vegetable stock, fish sauce, tofu, mushrooms, bean sprouts, chili pepper and vermicelli. 2 : Reduce heat and simmer until noodles are cooked through, about 4-6 minutes. Stir in spinach until wilted, about 1 minute. Stir in cilantro and freshly squeezed lime juice. season with salt, to taste. 3 : Serve immediately, garnished with chili pepper, cilantro and fish cake, if desired. ; 10min ; https://s23209.pcdn.co/wp-content/uploads/2013/07/IMG_3656-360x360.jpg
100 ; Shrimp Spring Rolls With Hoisin peanut dip ; made by rolling various kinds of cattle into rice paper that is soaked in water and made smooth \ healthy, adaptable, and make a wonderful light dinner, lunch, or appetizer \ accompanied with a peanut hoisin dipping sauce ; Vietnamese ; 1 pound medium shrimp, peeled and deveined \ 1 tablespoon olive oil \ Kosher salt and freshly ground black pepper, to taste \ 12 (16-cm) rice paper wrappers \ 1 cup baby spinach \ 4 ounces cooked vermicelli \ 1/2 cup shredded red cabbage \ 1 cucumber, julienned \ 1 carrot, peeled and julienned \ 1/4 cup hoisin \ 2 tablespoons peanut butter \ 1 teaspoon rice vinegar \ 1/2 teaspoon sesame oil ; 1 : Preheat oven to 400 degrees F. Line a baking sheet with parchment paper. 2 : To make the dipping sauce, whisk together hoisin, peanut butter, rice vinegar and sesame oil in a small bowl. set aside. 3 : Place shrimp onto prepared baking sheet. Add olive oil, salt and pepper, to taste, and gently toss to combine. Place into oven and roast just until pink, firm and cooked through, about 6-8 minutes. Remove from oven and let cool before slicing into half lengthwise. 4 : Working one at a time, wet rice paper for 10 seconds and transfer to a work surface. place spinach in the center of each wrapper and top with vermicelli, red cabbage, cucumber, carrot and shrimp. 5 : Bring the bottom edge of the wrap tightly over the filling, rolling from bottom to top until the top of the sheet is reached, being careful not to tear the rice paper. Repeat with remaining wrappers and filling. 6 : Serve immediately with hoisin peanut dip. ; 20min ; https://s23209.pcdn.co/wp-content/uploads/2013/09/IMG_8095edit-360x360.jpg
